Date,Time,Source,Source_port,Destination,Dest_Port,Protocol,Service,Policy_ID,State,Action,Duration,Bytes,Packets,Attack
2025-01-01,13:45:58,172.23.213.127,16621,106.176.45.239,110,tcp,pop3,POL-339,ESTABLISHED,allow,1.118,659,1,benign
2025-01-01,13:45:58,10.48.92.255,35346,192.168.55.23,27017,tcp,mongodb,POL-507,ESTABLISHED,allow,5.582,3701,4,benign
2025-01-01,13:46:04,172.21.185.79,27372,86.215.194.170,53,tcp,smtp,POL-173,SYN_ACK,allow,0.235,439,1,benign
2025-01-01,13:46:21,192.168.248.54,6560,192.168.255.219,22,tcp,ssh,POL-761,ESTABLISHED,deny,1.345,150,1,brute_force
2025-01-01,13:46:24,192.168.143.157,6280,102.112.32.40,110,tcp,pop3,POL-844,ESTABLISHED,allow,27.919,4073,5,benign
2025-01-01,13:46:32,172.19.109.237,59506,217.205.226.124,110,tcp,pop3,POL-645,ESTABLISHED,allow,6.352,2432,2,benign
2025-01-01,13:46:34,10.200.148.169,46011,10.157.174.5,3306,tcp,mysql,POL-558,ESTABLISHED,allow,7.728,2620,3,benign
2025-01-01,13:46:40,10.178.172.200,38441,78.218.161.238,143,tcp,imap,POL-842,ESTABLISHED,allow,7.621,3133,10,benign
2025-01-01,13:46:51,172.21.34.176,38706,55.18.163.46,25,tcp,smtp,POL-201,ESTABLISHED,allow,4.34,1412,1,benign
2025-01-01,13:46:55,10.103.199.84,43926,50.116.9.232,25,tcp,smtp,POL-323,ESTABLISHED,deny,6.634,709,3,benign
2025-01-01,13:47:14,10.39.246.160,17700,111.26.90.142,3389,tcp,rdp,POL-991,ESTABLISHED,deny,4.958,345,1,brute_force
2025-01-01,13:47:29,172.24.29.203,15244,23.243.179.194,22,tcp,ssh,POL-398,ESTABLISHED,allow,3.797,2092,3,benign
2025-01-01,13:47:29,24.69.212.137,42867,59.243.103.38,443,tcp,https,POL-847,ESTABLISHED,allow,5.039,2785,3,benign
2025-01-01,13:47:32,81.35.152.123,17614,42.209.237.131,21,udp,dns,POL-663,CLOSED,allow,0.125,381,1,benign
2025-01-01,13:47:42,192.168.196.164,55572,139.209.212.103,22,tcp,ssh,POL-773,ESTABLISHED,allow,5.203,1572,2,benign
2025-01-01,13:48:01,10.35.82.218,7673,28.231.28.243,8443,tcp,redis,POL-608,ESTABLISHED,allow,9.315,2280,4,benign
2025-01-01,13:48:18,10.95.166.127,1269,186.176.119.187,3389,tcp,rdp,POL-594,ESTABLISHED,allow,1.97,1461,2,benign
2025-01-01,13:48:19,109.34.149.81,60383,17.236.14.213,143,tcp,imap,POL-607,ESTABLISHED,allow,5.338,1979,6,benign
2025-01-01,13:48:32,172.22.39.224,23193,14.104.69.141,27017,tcp,mongodb,POL-653,ESTABLISHED,allow,4.985,1386,1,benign
2025-01-01,13:48:52,10.73.112.155,34256,70.188.158.192,6379,tcp,redis,POL-533,ESTABLISHED,allow,4.471,1434,2,benign
2025-01-01,13:49:09,172.21.71.67,63147,127.229.107.108,80,tcp,mongodb,POL-577,FIN_WAIT,deny,0.809,269,1,ddos
2025-01-01,13:49:26,192.168.243.214,56562,106.133.95.7,80,udp,ssh,POL-791,CLOSED,deny,0.492,198,1,ddos
2025-01-01,13:49:36,17.1.74.95,50107,97.130.253.215,27017,tcp,mongodb,POL-409,ESTABLISHED,allow,1.396,1155,2,benign
2025-01-01,13:49:41,192.168.223.242,22775,122.3.234.5,169,tcp,ssh,POL-973,ESTABLISHED,deny,6.529,40,1,port_scan
2025-01-01,13:49:46,192.168.65.204,64286,192.168.69.244,1521,tcp,imap,POL-216,ESTABLISHED,deny,4.513,365,1,benign
2025-01-01,13:49:57,10.196.148.148,42352,33.121.96.117,25,tcp,smtp,POL-197,SYN_SENT,allow,0.033,348,1,benign
2025-01-01,13:50:00,192.168.156.24,53335,40.158.178.171,3389,tcp,rdp,POL-298,ESTABLISHED,allow,13.86,3836,5,brute_force
2025-01-01,13:50:07,192.168.161.71,53568,96.153.111.61,110,tcp,pop3,POL-163,ESTABLISHED,allow,13.129,2364,2,benign
2025-01-01,13:50:21,134.218.32.82,40897,112.27.50.203,443,tcp,https,POL-761,ESTABLISHED,allow,17.582,2639,10,benign
2025-01-01,13:50:31,10.68.205.23,26805,83.247.143.67,53,udp,dns,POL-695,CLOSED,allow,0.097,182,1,dns_tunnel
2025-01-01,13:50:37,172.24.192.113,58529,93.50.130.211,110,tcp,pop3,POL-635,ESTABLISHED,allow,6.58,3030,3,benign
2025-01-01,13:50:45,172.18.119.65,65019,159.224.36.128,3389,tcp,rdp,POL-979,ESTABLISHED,allow,3.694,2338,8,benign
2025-01-01,13:50:54,10.244.91.68,64889,111.29.131.251,9200,tcp,smtp,POL-472,SYN_SENT,allow,0.081,306,1,benign
2025-01-01,13:50:59,10.177.83.115,4326,24.29.189.133,53,udp,dns,POL-718,CLOSED,allow,0.282,385,1,dns_tunnel
2025-01-01,13:51:09,10.187.94.127,64089,21.167.36.29,3306,tcp,mysql,POL-532,ESTABLISHED,allow,15.972,3936,6,benign
2025-01-01,13:51:16,172.138.65.38,3974,108.233.152.233,9200,tcp,mysql,POL-758,ESTABLISHED,allow,4.38,1917,2,benign
2025-01-01,13:51:17,120.16.176.32,51286,61.98.59.155,110,tcp,pop3,POL-852,ESTABLISHED,allow,9.273,1928,2,benign
2025-01-01,13:51:27,56.105.65.111,4666,98.183.179.147,53,udp,dns,POL-284,CLOSED,allow,0.094,204,1,dns_tunnel
2025-01-01,13:51:29,10.246.214.250,1763,201.215.229.71,5432,tcp,postgres,POL-773,ESTABLISHED,allow,2.474,1070,1,benign
2025-01-01,13:51:36,172.22.185.141,39116,192.168.124.226,521,tcp,http,POL-376,FIN_WAIT,deny,0.292,40,1,port_scan
2025-01-01,13:51:44,172.31.124.222,34044,64.65.137.228,654,tcp,postgres,POL-115,ESTABLISHED,deny,7.059,40,1,port_scan
2025-01-01,13:52:03,192.168.186.20,41412,171.96.177.228,25,tcp,smtp,POL-584,ESTABLISHED,allow,1.128,698,1,benign
2025-01-01,13:52:11,32.229.216.40,16638,62.74.211.236,53,udp,dns,POL-123,CLOSED,allow,0.131,579,1,benign
2025-01-01,13:52:18,172.24.51.223,5273,92.59.241.153,22,tcp,ssh,POL-488,ESTABLISHED,allow,4.58,1975,2,benign
2025-01-01,13:52:35,172.30.245.151,33917,97.246.56.160,53,udp,dns,POL-905,CLOSED,allow,0.145,445,1,benign
2025-01-01,13:52:38,172.23.177.211,14709,31.221.90.201,22,tcp,ssh,POL-976,ESTABLISHED,allow,5.578,2390,3,benign
2025-01-01,13:52:45,172.21.157.106,41030,9.199.101.1,443,tcp,https,POL-504,SYN_SENT,allow,0.089,329,1,benign
2025-01-01,13:52:46,192.168.196.124,27321,87.197.249.2,3389,tcp,rdp,POL-623,FIN_WAIT,allow,0.947,732,1,benign
2025-01-01,13:52:50,172.21.110.143,37521,152.108.181.249,5900,tcp,pop3,POL-365,ESTABLISHED,allow,3.293,1937,4,benign
2025-01-01,13:52:50,172.25.205.239,46656,161.235.83.195,53,udp,dns,POL-246,CLOSED,allow,0.603,804,3,benign
2025-01-01,13:52:58,192.168.73.227,30419,172.19.231.196,3389,tcp,rdp,POL-641,ESTABLISHED,allow,7.942,1746,3,benign
2025-01-01,13:53:12,172.27.42.159,65115,60.68.11.96,53,udp,dns,POL-306,CLOSED,allow,0.453,458,1,benign
2025-01-01,13:53:13,10.47.232.232,15885,145.30.130.44,3389,tcp,rdp,POL-240,ESTABLISHED,allow,1.111,1430,4,benign
2025-01-01,13:53:32,192.168.140.239,22864,172.28.100.22,22,tcp,ssh,POL-452,ESTABLISHED,deny,5.278,415,1,brute_force
2025-01-01,13:53:36,192.168.162.66,56644,78.226.208.238,110,tcp,pop3,POL-639,ESTABLISHED,allow,7.541,3843,5,benign
2025-01-01,13:53:51,172.21.171.91,47079,59.120.14.54,53,udp,ssh,POL-568,CLOSED,allow,0.261,1841,2,ddos
2025-01-01,13:54:08,172.17.154.27,43590,108.229.121.159,53,tcp,http,POL-709,ESTABLISHED,deny,1.406,338,1,ddos
2025-01-01,13:54:26,10.228.248.145,64048,32.16.78.139,3389,tcp,rdp,POL-527,ESTABLISHED,allow,3.684,1308,4,benign
2025-01-01,13:54:42,192.168.185.253,29237,63.19.55.135,53,udp,dns,POL-395,CLOSED,allow,0.117,610,1,benign
2025-01-01,13:55:00,10.190.139.51,8345,51.125.192.206,110,tcp,pop3,POL-925,ESTABLISHED,allow,1.719,1686,3,benign
2025-01-01,13:55:17,2.64.167.2,56013,210.19.106.71,53,udp,dns,POL-126,CLOSED,allow,0.072,286,1,dns_tunnel
2025-01-01,13:55:24,103.34.30.29,3448,143.6.112.157,53,tcp,mongodb,POL-690,ESTABLISHED,deny,5.947,1243,1,ddos
2025-01-01,13:55:27,17.136.81.193,28331,192.168.231.116,25,tcp,imap,POL-941,ESTABLISHED,allow,2.511,2194,4,benign
2025-01-01,13:55:27,172.22.44.102,17584,23.19.166.59,110,tcp,pop3,POL-963,SYN_ACK,allow,0.853,790,1,benign
2025-01-01,13:55:30,133.166.40.200,27334,94.181.157.218,53,udp,dns,POL-945,CLOSED,allow,0.351,721,1,benign
2025-01-01,13:55:35,172.17.170.159,7219,196.191.60.147,143,tcp,imap,POL-552,ESTABLISHED,allow,11.858,4416,11,benign
2025-01-01,13:55:41,10.59.215.129,1836,135.193.231.11,3389,tcp,rdp,POL-109,FIN_WAIT,allow,0.109,404,1,benign
2025-01-01,13:55:54,98.172.237.117,49749,17.126.38.124,27017,tcp,mongodb,POL-234,SYN_ACK,allow,0.389,546,1,benign
2025-01-01,13:56:00,172.17.188.94,49290,51.2.8.19,110,tcp,pop3,POL-360,SYN_ACK,allow,0.221,730,1,benign
2025-01-01,13:56:00,130.58.201.80,26169,70.247.77.95,5432,tcp,postgres,POL-662,SYN_ACK,allow,0.929,737,3,benign
2025-01-01,13:56:01,172.31.103.138,25194,78.80.105.218,53,udp,dns,POL-196,CLOSED,allow,0.131,356,1,dns_tunnel
2025-01-01,13:56:16,4.253.36.135,44153,203.72.148.253,22,tcp,ssh,POL-435,ESTABLISHED,allow,6.536,1873,2,benign
2025-01-01,13:56:17,192.168.131.220,32997,140.6.51.183,6379,tcp,redis,POL-153,ESTABLISHED,deny,1.677,182,1,benign
2025-01-01,13:56:17,148.239.124.122,29351,58.241.246.186,110,tcp,pop3,POL-785,ESTABLISHED,allow,8.454,2071,2,benign
2025-01-01,13:56:21,192.168.134.0,37970,44.178.129.111,930,tcp,https,POL-990,ESTABLISHED,allow,2.329,47,1,port_scan
2025-01-01,13:56:31,10.206.25.76,9325,52.186.22.81,53,udp,dns,POL-512,CLOSED,allow,0.008,156,1,benign
2025-01-01,13:56:32,172.23.80.210,50000,31.7.10.20,3389,tcp,rdp,POL-367,ESTABLISHED,allow,16.948,2661,5,benign
2025-01-01,13:56:43,172.24.45.28,1294,181.15.38.206,3389,tcp,rdp,POL-606,ESTABLISHED,allow,21.667,3638,8,benign
2025-01-01,13:57:03,172.27.110.109,58318,192.168.185.95,3389,tcp,rdp,POL-821,SYN_ACK,allow,0.51,564,1,benign
2025-01-01,13:57:06,10.45.128.49,27357,48.63.180.35,27017,tcp,mongodb,POL-247,ESTABLISHED,allow,2.063,1220,4,benign
2025-01-01,13:57:18,10.42.198.122,55111,192.168.147.20,27017,tcp,mongodb,POL-665,ESTABLISHED,allow,1.798,1055,3,benign
2025-01-01,13:57:24,172.17.66.11,46594,70.198.85.104,6379,tcp,redis,POL-301,ESTABLISHED,allow,4.734,1368,3,benign
2025-01-01,13:57:24,172.24.235.228,26842,179.114.21.69,27017,tcp,mongodb,POL-149,ESTABLISHED,allow,4.484,1705,4,benign
2025-01-01,13:57:43,192.168.54.95,62040,125.68.3.233,53,udp,dns,POL-547,CLOSED,allow,0.048,707,2,benign
2025-01-01,13:58:01,172.17.95.224,24644,29.246.195.193,27017,tcp,mongodb,POL-881,ESTABLISHED,allow,10.301,2181,3,benign
2025-01-01,13:58:12,192.168.102.185,6657,88.156.144.36,80,udp,pop3,POL-877,CLOSED,deny,0.131,199,1,ddos
2025-01-01,13:58:19,192.168.89.158,59112,3.162.204.58,443,tcp,https,POL-704,FIN_WAIT,allow,0.978,1117,3,benign
2025-01-01,13:58:38,192.168.192.38,42699,209.106.5.1,53,udp,dns,POL-970,CLOSED,allow,0.361,1405,2,benign
2025-01-01,13:58:42,192.168.125.232,53602,159.209.107.119,22,tcp,ssh,POL-122,ESTABLISHED,allow,2.891,2926,10,benign
2025-01-01,13:58:45,10.57.85.60,17392,55.254.171.41,443,tcp,https,POL-365,SYN_ACK,allow,0.574,556,1,benign
2025-01-01,13:58:55,10.202.108.255,7567,122.181.80.226,143,tcp,imap,POL-620,ESTABLISHED,allow,2.633,2148,7,benign
2025-01-01,13:59:00,43.245.246.59,46251,163.125.37.72,5432,tcp,postgres,POL-854,ESTABLISHED,deny,5.022,671,1,benign
2025-01-01,13:59:01,172.25.81.108,63401,222.21.2.90,5432,tcp,postgres,POL-983,SYN_ACK,allow,0.133,324,1,benign
2025-01-01,13:59:02,172.19.51.120,35937,88.148.181.170,53,udp,dns,POL-164,CLOSED,allow,0.284,744,1,dns_tunnel
2025-01-01,13:59:13,192.168.157.247,18861,59.168.96.61,53,udp,dns,POL-754,CLOSED,allow,0.963,1207,2,benign
2025-01-01,13:59:32,192.168.136.79,18261,14.187.208.107,1521,tcp,mongodb,POL-557,ESTABLISHED,allow,3.377,1276,2,benign
2025-01-01,13:59:46,48.69.104.182,57542,103.177.69.155,5432,tcp,postgres,POL-886,ESTABLISHED,allow,14.668,3015,4,benign
2025-01-01,14:00:02,10.47.76.5,13649,97.146.185.157,5432,tcp,postgres,POL-386,ESTABLISHED,allow,5.105,3229,13,benign
2025-01-01,14:00:07,192.168.45.167,13588,24.230.132.229,5432,tcp,postgres,POL-504,SYN_SENT,allow,0.001,201,1,benign
2025-01-01,14:00:26,10.155.11.148,41375,48.29.62.112,6379,tcp,redis,POL-232,ESTABLISHED,allow,6.869,3201,4,benign
2025-01-01,14:00:44,10.182.63.203,44585,213.16.76.251,443,tcp,https,POL-199,ESTABLISHED,allow,3.711,1784,1,benign
2025-01-01,14:00:59,10.234.210.218,35087,123.216.160.56,6379,tcp,redis,POL-378,ESTABLISHED,allow,28.307,3479,15,benign
2025-01-01,14:01:03,172.27.137.76,24866,191.136.108.49,3306,tcp,mysql,POL-177,ESTABLISHED,allow,11.31,2174,4,benign
2025-01-01,14:01:07,192.168.82.199,54136,51.32.130.121,5432,tcp,postgres,POL-938,FIN_WAIT,deny,0.558,306,1,benign
2025-01-01,14:01:12,186.96.233.159,1594,45.221.47.71,3389,tcp,rdp,POL-643,ESTABLISHED,deny,5.493,430,1,brute_force
2025-01-01,14:01:19,217.194.38.83,21224,35.131.128.71,443,tcp,https,POL-301,ESTABLISHED,deny,2.345,268,1,benign
2025-01-01,14:01:25,10.150.22.91,61703,204.32.145.27,3389,tcp,rdp,POL-740,SYN_ACK,allow,0.222,605,1,benign
2025-01-01,14:01:41,192.168.129.206,34895,180.61.219.29,110,tcp,pop3,POL-969,ESTABLISHED,allow,2.389,1741,3,benign
2025-01-01,14:01:41,172.31.3.188,32073,215.81.6.128,143,tcp,imap,POL-736,ESTABLISHED,allow,5.279,3015,9,benign
2025-01-01,14:01:48,192.168.171.74,62841,164.12.146.252,22,tcp,ssh,POL-856,SYN_ACK,allow,0.994,1642,4,brute_force
2025-01-01,14:01:55,10.100.170.194,20945,135.198.75.222,53,tcp,dns,POL-280,ESTABLISHED,deny,2.579,939,1,ddos
2025-01-01,14:02:10,172.28.15.204,27674,94.254.165.248,53,udp,http,POL-507,CLOSED,deny,0.23,327,1,ddos
2025-01-01,14:02:26,10.189.110.158,14378,192.168.183.56,9200,tcp,pop3,POL-918,ESTABLISHED,allow,3.703,1985,3,benign
2025-01-01,14:02:41,172.20.236.206,18909,182.87.27.86,27017,tcp,mongodb,POL-651,SYN_ACK,allow,0.244,368,1,benign
2025-01-01,14:02:54,10.57.137.160,24287,143.44.40.205,25,tcp,smtp,POL-751,ESTABLISHED,allow,2.046,1159,4,benign
2025-01-01,14:02:54,192.168.77.128,7692,188.44.172.139,443,tcp,redis,POL-506,ESTABLISHED,deny,15.023,1039,1,ddos
2025-01-01,14:03:01,172.19.11.213,25400,70.92.82.107,22,tcp,ssh,POL-963,ESTABLISHED,deny,8.431,690,1,brute_force
2025-01-01,14:03:11,10.12.70.127,2444,31.176.22.99,53,udp,dns,POL-538,CLOSED,allow,0.171,291,1,dns_tunnel
2025-01-01,14:03:27,172.22.237.132,38971,150.46.13.34,5432,tcp,postgres,POL-455,ESTABLISHED,allow,6.608,1558,2,benign
2025-01-01,14:03:38,10.26.139.170,65242,153.49.218.99,3389,tcp,rdp,POL-466,ESTABLISHED,allow,4.659,2297,7,benign
2025-01-01,14:03:44,192.168.101.214,32240,148.167.21.138,22,tcp,ssh,POL-740,FIN_WAIT,allow,0.504,848,2,benign
2025-01-01,14:03:58,10.199.150.175,10374,84.134.190.98,3389,tcp,rdp,POL-685,SYN_ACK,allow,0.396,427,1,benign
2025-01-01,14:04:06,172.26.47.50,23675,114.150.67.233,3389,tcp,rdp,POL-323,ESTABLISHED,allow,8.648,1866,4,benign
2025-01-01,14:04:19,192.168.83.0,30925,192.168.102.42,143,tcp,imap,POL-372,ESTABLISHED,allow,3.399,2330,11,benign
2025-01-01,14:04:33,10.121.203.246,27850,32.230.233.189,27017,tcp,mongodb,POL-971,ESTABLISHED,allow,18.772,3605,6,benign
2025-01-01,14:04:48,34.60.123.187,24724,143.121.182.61,3389,tcp,rdp,POL-738,ESTABLISHED,allow,1.97,1562,2,benign
2025-01-01,14:05:01,10.158.176.254,29761,121.21.128.177,5432,tcp,postgres,POL-805,FIN_WAIT,allow,0.105,532,1,benign
2025-01-01,14:05:09,172.29.138.102,37497,168.111.4.5,5432,tcp,postgres,POL-648,ESTABLISHED,allow,3.581,1668,3,benign
2025-01-01,14:05:16,10.106.180.93,48343,121.9.203.237,3389,tcp,rdp,POL-119,SYN_SENT,deny,0.03,52,1,brute_force
2025-01-01,14:05:17,10.92.17.152,49547,71.194.170.40,27017,tcp,mongodb,POL-160,ESTABLISHED,allow,5.155,2365,6,benign
2025-01-01,14:05:36,10.193.51.202,58323,15.139.252.126,443,tcp,https,POL-842,FIN_WAIT,allow,0.858,9754,14,exfiltration
2025-01-01,14:05:49,192.168.112.124,5848,176.193.132.99,22,tcp,ssh,POL-233,ESTABLISHED,allow,2.143,1502,1,benign
2025-01-01,14:05:49,10.227.50.75,37803,8.215.42.193,25,tcp,smtp,POL-914,ESTABLISHED,allow,1.861,941,2,benign
2025-01-01,14:05:59,172.29.137.206,24144,60.3.45.245,80,tcp,http,POL-996,ESTABLISHED,allow,2.09,2626,3,benign
2025-01-01,14:06:01,10.152.245.150,19947,192.168.225.131,27017,tcp,mongodb,POL-554,ESTABLISHED,deny,2.513,315,1,benign
2025-01-01,14:06:03,215.168.172.89,24673,172.19.242.212,945,tcp,https,POL-853,ESTABLISHED,deny,10.814,40,1,port_scan
2025-01-01,14:06:20,192.168.117.71,55146,1.109.249.146,110,tcp,pop3,POL-998,ESTABLISHED,allow,1.397,1424,1,benign
2025-01-01,14:06:32,48.28.181.153,18046,204.31.123.212,53,udp,dns,POL-410,CLOSED,allow,0.135,190,1,dns_tunnel
2025-01-01,14:06:34,172.21.151.251,36584,131.85.6.32,6379,tcp,redis,POL-195,ESTABLISHED,allow,1.903,1111,1,benign
2025-01-01,14:06:34,192.168.174.54,57299,192.168.236.53,53,udp,dns,POL-130,CLOSED,allow,0.218,393,1,dns_tunnel
2025-01-01,14:06:48,192.168.63.69,28775,221.55.154.10,5432,tcp,postgres,POL-967,ESTABLISHED,allow,3.285,1415,2,benign
2025-01-01,14:06:50,125.13.49.67,56315,174.96.140.243,22,tcp,ssh,POL-884,FIN_WAIT,deny,0.286,131,1,brute_force
2025-01-01,14:07:08,172.20.165.241,48749,84.126.126.152,53,udp,dns,POL-416,CLOSED,allow,0.172,470,2,benign
2025-01-01,14:07:28,10.61.107.70,5516,56.184.227.10,25,tcp,smtp,POL-751,ESTABLISHED,allow,18.173,3913,9,benign
2025-01-01,14:07:44,64.88.108.26,27935,172.19.18.125,22,tcp,ssh,POL-700,ESTABLISHED,allow,3.282,1328,1,benign
2025-01-01,14:07:58,10.246.110.15,56744,192.168.239.67,22,tcp,ssh,POL-823,ESTABLISHED,allow,12.394,4613,5,benign
2025-01-01,14:08:10,172.19.48.100,29245,126.26.209.237,25,tcp,smtp,POL-583,ESTABLISHED,allow,13.091,2505,3,benign
2025-01-01,14:08:24,101.94.67.11,25264,7.14.38.51,3306,tcp,mysql,POL-134,ESTABLISHED,allow,2.911,1280,2,benign
2025-01-01,14:08:39,10.81.88.77,6649,85.191.203.209,25,tcp,smtp,POL-952,ESTABLISHED,allow,2.344,2277,7,benign
2025-01-01,14:08:57,10.156.118.186,3807,184.228.140.224,27017,tcp,mongodb,POL-619,ESTABLISHED,allow,8.421,3163,4,benign
2025-01-01,14:09:07,10.131.166.114,57382,174.39.31.200,6379,tcp,redis,POL-332,FIN_WAIT,allow,0.245,610,1,benign
2025-01-01,14:09:24,172.18.98.102,26990,109.202.22.185,22,tcp,ssh,POL-135,SYN_ACK,deny,0.27,197,1,brute_force
2025-01-01,14:09:43,10.243.186.182,2444,179.246.219.66,6379,tcp,redis,POL-772,ESTABLISHED,allow,5.085,2064,3,benign
2025-01-01,14:09:57,172.26.193.204,44462,73.97.39.35,5900,tcp,mysql,POL-545,ESTABLISHED,deny,3.637,359,1,benign
2025-01-01,14:10:02,192.168.139.24,16065,191.176.82.147,3306,tcp,mysql,POL-553,ESTABLISHED,allow,1.231,1125,1,benign
2025-01-01,14:10:03,172.17.233.170,46381,20.65.76.220,5432,tcp,postgres,POL-567,ESTABLISHED,allow,9.241,2866,7,benign
2025-01-01,14:10:13,29.188.28.197,26292,172.22.37.152,374,tcp,imap,POL-177,ESTABLISHED,deny,8.254,40,1,port_scan
2025-01-01,14:10:24,94.103.155.223,58737,10.151.1.247,5432,tcp,postgres,POL-295,ESTABLISHED,allow,1.074,2040,2,benign
2025-01-01,14:10:33,192.168.121.205,24748,34.37.24.111,53,udp,dns,POL-198,CLOSED,deny,0.111,81,1,benign
2025-01-01,14:10:35,192.168.193.109,55665,10.99.19.41,27017,tcp,mongodb,POL-449,ESTABLISHED,allow,3.662,1433,1,benign
2025-01-01,14:10:42,16.100.228.62,18133,98.172.140.35,1009,tcp,rdp,POL-169,SYN_ACK,deny,0.975,40,1,port_scan
2025-01-01,14:10:44,10.137.237.90,7156,55.72.171.48,27017,tcp,mongodb,POL-659,ESTABLISHED,allow,8.137,2660,8,benign
2025-01-01,14:10:49,172.21.152.144,44340,213.120.12.166,27017,tcp,mongodb,POL-195,ESTABLISHED,allow,7.129,1658,3,benign
2025-01-01,14:10:53,172.19.19.156,15131,179.71.75.182,27017,tcp,mongodb,POL-626,ESTABLISHED,allow,9.689,3028,7,benign
2025-01-01,14:11:13,215.141.150.143,49248,153.182.70.188,80,tcp,http,POL-743,ESTABLISHED,allow,3.984,2361,3,benign
2025-01-01,14:11:27,10.188.225.63,5148,119.56.132.96,53,udp,dns,POL-395,CLOSED,allow,0.209,519,1,benign
2025-01-01,14:11:47,172.17.36.114,20792,172.2.228.158,143,tcp,imap,POL-300,ESTABLISHED,allow,2.459,1943,2,benign
2025-01-01,14:12:02,184.84.23.59,20472,3.2.102.49,9200,tcp,http,POL-701,SYN_ACK,allow,0.382,507,1,benign
2025-01-01,14:12:20,172.17.195.33,31612,29.94.113.152,22,tcp,ssh,POL-643,ESTABLISHED,allow,2.254,1933,3,benign
2025-01-01,14:12:36,192.168.162.62,13939,118.96.90.41,3389,tcp,rdp,POL-808,ESTABLISHED,allow,4.381,2087,9,benign
2025-01-01,14:12:46,10.211.79.58,8648,10.192.238.224,5900,tcp,http,POL-745,ESTABLISHED,allow,17.407,2782,5,benign
2025-01-01,14:12:57,193.254.95.20,1041,142.139.228.210,1521,tcp,ssh,POL-921,FIN_WAIT,allow,0.774,1374,1,benign
2025-01-01,14:13:08,10.181.250.76,7426,15.7.141.186,27017,tcp,mongodb,POL-931,SYN_ACK,allow,0.233,585,1,benign
2025-01-01,14:13:25,10.123.199.81,61728,68.126.186.5,143,tcp,imap,POL-242,ESTABLISHED,allow,8.804,3581,4,benign
2025-01-01,14:13:34,192.168.148.93,2975,59.146.31.97,5432,tcp,postgres,POL-528,ESTABLISHED,allow,10.711,2838,4,benign
2025-01-01,14:13:44,192.168.89.28,50633,172.19.234.186,8443,tcp,rdp,POL-945,ESTABLISHED,allow,6.424,2664,5,benign
2025-01-01,14:13:57,172.21.5.185,23621,200.227.228.229,6379,tcp,redis,POL-164,ESTABLISHED,allow,5.725,2636,3,benign
2025-01-01,14:14:14,172.28.29.61,36178,51.82.3.246,80,tcp,http,POL-575,ESTABLISHED,allow,4.396,16740,57,exfiltration
2025-01-01,14:14:22,172.27.236.25,62085,136.95.45.234,3389,tcp,rdp,POL-684,ESTABLISHED,deny,2.018,273,1,brute_force
2025-01-01,14:14:28,172.21.254.238,10721,53.249.162.136,9200,tcp,redis,POL-554,ESTABLISHED,allow,1.156,865,1,benign
2025-01-01,14:14:48,106.203.138.24,8658,145.222.224.203,27017,tcp,mongodb,POL-418,ESTABLISHED,allow,1.141,1066,1,benign
2025-01-01,14:14:49,172.21.83.54,62249,5.11.189.171,3306,tcp,mysql,POL-423,ESTABLISHED,deny,4.426,289,1,benign
2025-01-01,14:15:03,10.47.42.54,24327,192.168.96.138,3306,tcp,mysql,POL-498,FIN_WAIT,allow,0.564,1696,6,benign
2025-01-01,14:15:04,192.168.243.179,42362,192.168.169.52,143,tcp,imap,POL-252,ESTABLISHED,allow,4.259,2829,3,benign
2025-01-01,14:15:18,172.28.19.223,17699,122.69.143.239,6379,tcp,redis,POL-941,ESTABLISHED,allow,6.406,2467,12,benign
2025-01-01,14:15:23,172.18.91.75,23233,212.213.2.97,443,tcp,https,POL-715,SYN_ACK,allow,0.19,403,1,benign
2025-01-01,14:15:36,27.210.243.188,54648,160.119.129.187,3306,tcp,mysql,POL-601,ESTABLISHED,allow,11.837,3327,13,benign
2025-01-01,14:15:52,172.30.53.10,60113,40.178.76.32,22,tcp,ssh,POL-584,ESTABLISHED,allow,5.018,2247,4,benign
2025-01-01,14:15:54,10.206.128.125,29076,145.36.93.125,22,tcp,ssh,POL-167,ESTABLISHED,allow,8.21,1847,3,benign
2025-01-01,14:16:02,10.68.195.50,64435,15.153.237.153,110,tcp,pop3,POL-961,ESTABLISHED,allow,11.368,4439,12,benign
2025-01-01,14:16:09,64.12.84.171,18257,98.197.204.95,6379,tcp,redis,POL-535,ESTABLISHED,allow,6.0,2228,5,benign
2025-01-01,14:16:24,10.131.108.197,22529,110.160.120.191,443,tcp,https,POL-203,ESTABLISHED,allow,5.816,2221,3,benign
2025-01-01,14:16:38,192.168.89.195,43926,28.246.204.64,8080,tcp,mongodb,POL-366,ESTABLISHED,deny,8.773,463,1,benign
2025-01-01,14:16:56,10.138.31.31,50601,162.15.3.190,80,tcp,http,POL-897,ESTABLISHED,allow,1.564,805,2,benign
2025-01-01,14:17:16,10.215.7.205,29101,103.22.83.185,3306,tcp,mysql,POL-930,ESTABLISHED,allow,2.38,2131,2,benign
2025-01-01,14:17:22,172.25.172.197,5706,64.139.182.68,80,tcp,http,POL-129,ESTABLISHED,allow,1.202,1264,1,benign
2025-01-01,14:17:29,10.71.150.139,60716,192.168.38.94,22,tcp,ssh,POL-828,ESTABLISHED,deny,5.548,435,1,brute_force
